маг_NOUN,волшебник_NOUN,0.958333
автомобиль_NOUN,машина_NOUN,0.958333
мальчик_NOUN,парень_NOUN,0.952381
петух_NOUN,петушок_NOUN,0.952381
автограф_NOUN,подпись_NOUN,0.916667
кладбище_NOUN,погост_NOUN,0.916667
побережье_NOUN,берег_NOUN,0.904762
шнур_NOUN,веревка_NOUN,0.888889
поездка_NOUN,путешествие_NOUN,0.857143
крепостной_ADJ,раб_NOUN,0.814815
птица_NOUN,журавль_NOUN,0.75
холм_NOUN,курган_NOUN,0.733333
птица_NOUN,петух_NOUN,0.714286
приспособление_NOUN,инструмент_NOUN,0.708333
еда_NOUN,фрукт_NOUN,0.666667
лес_NOUN,лесопарк_NOUN,0.666667
камень_NOUN,драгоценность_NOUN,0.625
усмешка_NOUN,улыбка_NOUN,0.622222
день_NOUN,полдень_NOUN,0.6
журавль_NOUN,петушок_NOUN,0.571429
печь_NOUN,плита_NOUN,0.537037
стекло_NOUN,стакан_NOUN,0.518519
брат_NOUN,монах_NOUN,0.490196
оракул_NOUN,мудрец_NOUN,0.458333
маг_NOUN,оракул_NOUN,0.424242
мудрец_NOUN,волшебник_NOUN,0.388889
кладбище_NOUN,курган_NOUN,0.384615
валик_NOUN,подушка_NOUN,0.384615
брат_NOUN,парень_NOUN,0.375
птица_NOUN,лесопарк_NOUN,0.333333
автомобиль_NOUN,путешествие_NOUN,0.333333
монах_NOUN,оракул_NOUN,0.307692
еда_NOUN,петушок_NOUN,0.270833
печь_NOUN,приспособление_NOUN,0.266667
берег_NOUN,лес_NOUN,0.259259
берег_NOUN,путешествие_NOUN,0.25
приют_NOUN,кладбище_NOUN,0.25
журавль_NOUN,приспособление_NOUN,0.25
приют_NOUN,дурдом_NOUN,0.238095
холм_NOUN,лесопарк_NOUN,0.208333
приют_NOUN,монах_NOUN,0.2
курган_NOUN,плита_NOUN,0.185185
курган_NOUN,берег_NOUN,0.185185
берег_NOUN,лесопарк_NOUN,0.166667
побережье_NOUN,холм_NOUN,0.166667
стекло_NOUN,драгоценность_NOUN,0.166667
мальчик_NOUN,петушок_NOUN,0.125
монах_NOUN,раб_NOUN,0.111111
усмешка_NOUN,приспособление_NOUN,0.111111
усмешка_NOUN,парень_NOUN,0.106061
кладбище_NOUN,лесопарк_NOUN,0.104167
погост_NOUN,дурдом_NOUN,0.102564
парень_NOUN,волшебник_NOUN,0.100000
фрукт_NOUN,печь_NOUN,0.083333
мальчик_NOUN,мудрец_NOUN,0.041667
автомобиль_NOUN,валик_NOUN,0.041667
валик_NOUN,драгоценность_NOUN,0.041667
петушок_NOUN,путешествие_NOUN,0.0
шнур_NOUN,улыбка_NOUN,0.0
автограф_NOUN,берег_NOUN,0.0
полдень_NOUN,веревка_NOUN,0.0
автомобиль_NOUN,волшебник_NOUN,0.0
приют_NOUN,фрукт_NOUN,0.0
стекло_NOUN,маг_NOUN,0.0
лес_NOUN,погост_NOUN,0.000000
